IndicatorType,CountryName,MarketName,CurrencyCode,Date,Value,SourceOfTheData
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,12/12/2022,6250,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,12/12/2022,6200,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Qurdaha,SYP,12/12/2022,6150,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,12/12/2022,6120,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,12/12/2022,6120,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,12/12/2022,6150,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,12/12/2022,6250,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,12/12/2022,6050,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,12/12/2022,6120,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,12/12/2022,6233,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,12/12/2022,6050,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,12/12/2022,6120,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,12/12/2022,6030,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,12/12/2022,6030,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,12/12/2022,6050,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,12/12/2022,6100,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,19/12/2022,6600,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,19/12/2022,6072,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,19/12/2022,6072,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,19/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,19/12/2022,6475,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,19/12/2022,6600,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,19/12/2022,6475,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,19/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,19/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,19/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,19/12/2022,6300,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,19/12/2022,6475,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,19/12/2022,6475,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Qurdaha,SYP,19/12/2022,6300,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,19/12/2022,6600,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,19/12/2022,6300,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,19/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,19/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,19/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,19/12/2022,6475,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,19/12/2022,6300,WFP Syria CO
Parallel,Syrian Arab Republic,Lattakia,SYP,19/12/2022,6300,WFP Syria CO
Parallel,Syrian Arab Republic,Jablah,SYP,19/12/2022,6300,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,19/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,19/12/2022,6072,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,19/12/2022,6072,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,19/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,19/12/2022,6300,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,19/12/2022,6600,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,19/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,19/12/2022,6500,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,19/12/2022,6450,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,26/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,26/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,26/12/2022,7200,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,26/12/2022,6750,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,26/12/2022,6232,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,26/12/2022,7400,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,26/12/2022,6232,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Jablah,SYP,26/12/2022,6750,WFP Syria CO
Parallel,Syrian Arab Republic,Lattakia,SYP,26/12/2022,6750,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,26/12/2022,6750,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,26/12/2022,6720,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,26/12/2022,6725,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,26/12/2022,6720,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,26/12/2022,7200,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,26/12/2022,6400,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Qurdaha,SYP,26/12/2022,6750,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,26/12/2022,6720,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,26/12/2022,6720,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,26/12/2022,6725,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,26/12/2022,6725,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,26/12/2022,6750,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,26/12/2022,7200,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,26/12/2022,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,26/12/2022,7400,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,26/12/2022,6725,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,26/12/2022,7400,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,26/12/2022,6725,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,26/12/2022,7000,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,26/12/2022,6232,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,26/12/2022,6232,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,26/12/2022,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,26/12/2022,7400,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,06/02/2023,7300,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,06/02/2023,6850,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,06/02/2023,6700,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,06/02/2023,6770,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,06/02/2023,7100,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,06/02/2023,7200,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,06/02/2023,7125,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,06/02/2023,7100,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,06/02/2023,7300,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,06/02/2023,7125,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,06/02/2023,7300,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,06/02/2023,6500,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,06/02/2023,7200,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,06/02/2023,7300,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,06/02/2023,7100,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,06/02/2023,7200,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,06/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,06/02/2023,7125,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,06/02/2023,7125,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,06/02/2023,7125,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,06/02/2023,6770,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,06/02/2023,7125,WFP Syria CO
Parallel,Syrian Arab Republic,Qurdaha,SYP,06/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,06/02/2023,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Sarmada,SYP,06/02/2023,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,06/02/2023,6770,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,06/02/2023,6770,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,06/02/2023,6770,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,06/02/2023,7300,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,06/02/2023,7200,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,06/02/2023,7200,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,06/02/2023,7100,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,06/02/2023,7100,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,06/02/2023,7125,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,06/02/2023,6770,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,06/02/2023,7125,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,06/02/2023,7125,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,06/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Lattakia,SYP,06/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Jablah,SYP,06/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,06/02/2023,7200,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,06/02/2023,6800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,06/02/2023,6770,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,06/02/2023,7300,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,06/02/2023,6800,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,06/02/2023,7200,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,06/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,06/02/2023,7100,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,06/02/2023,7300,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,06/02/2023,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,06/02/2023,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,06/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,06/02/2023,7100,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,13/02/2023,6950,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,13/02/2023,6575,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,13/02/2023,6900,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,13/02/2023,6570,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,13/02/2023,6575,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,13/02/2023,6900,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,13/02/2023,6575,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,13/02/2023,6575,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,13/02/2023,6575,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,13/02/2023,7083,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,13/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,13/02/2023,7083,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,13/02/2023,6950,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,13/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,13/02/2023,7040,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,13/02/2023,7050,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,13/02/2023,6600,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,13/02/2023,7167,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,13/02/2023,7175,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,13/02/2023,6600,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,13/02/2023,7050,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,13/02/2023,6570,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,13/02/2023,6570,WFP Syria CO
Parallel,Syrian Arab Republic,Jablah,SYP,13/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,13/02/2023,6570,WFP Syria CO
Parallel,Syrian Arab Republic,Lattakia,SYP,13/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,13/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,13/02/2023,6793,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,13/02/2023,6879,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,13/02/2023,7175,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,13/02/2023,6793,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,13/02/2023,6950,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,13/02/2023,6950,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,13/02/2023,7050,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,13/02/2023,7050,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,13/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,13/02/2023,7175,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,13/02/2023,7175,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,13/02/2023,7175,WFP Syria CO
Parallel,Syrian Arab Republic,Sarmada,SYP,13/02/2023,6600,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,13/02/2023,6794.5,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,13/02/2023,7040,WFP Syria CO
Parallel,Syrian Arab Republic,Qurdaha,SYP,13/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,13/02/2023,6793,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,13/02/2023,7175,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,13/02/2023,6793,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,13/02/2023,6879,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,13/02/2023,6879,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,13/02/2023,7083,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,13/02/2023,6767,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,13/02/2023,7050,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,13/02/2023,6950,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,13/02/2023,7150,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,13/02/2023,7050,WFP Syria CO
