,Commodity,Price Date,Price
27560,Oil,2023-08-15,25043.193669
27561,Oil,2023-09-15,27667.0
27562,Oil,2023-11-15,22611.111024
27563,Oil,2023-12-15,23828.032338
27564,Oil,2024-01-15,25701.902739
27565,Oil,2024-02-15,26338.999955
27566,Oil,2024-03-15,23940.677284
27567,Oil,2024-04-15,23182.221923
27568,Oil,2024-05-15,23360.214497
27569,Oil,2024-06-15,22655.55401
27570,Oil,2024-07-15,23446.237752
27571,Oil,2024-08-15,24295.697729
27572,Oil,2024-09-15,25000.0
27573,Oil,2024-10-15,27827.957987
27574,Oil,2024-11-15,27066.666953
27575,Oil,2024-12-15,27371.210016
27576,Oil,2025-01-15,20153.84458
27577,Oil,2025-02-15,20333.33
27578,Oil,2025-03-15,30206.9023
27579,Oil,2025-04-15,29378.9492
27580,Oil,2025-05-15,28225.4551
27581,Oil,2025-06-15,28495.7246
27582,"Fuel (diesel, heating, parallel market)",2023-01-15,10000.0
27583,"Fuel (diesel, heating, parallel market)",2023-02-15,7500.0
27584,"Fuel (diesel, heating, parallel market)",2023-03-15,7500.0
27585,"Fuel (diesel, heating, parallel market)",2023-04-15,7500.0
27586,"Fuel (diesel, heating, parallel market)",2023-05-15,7000.0
27587,"Fuel (diesel, heating, parallel market)",2023-06-15,7000.0
27588,"Fuel (diesel, heating, parallel market)",2023-07-15,8072.580579
27589,"Fuel (diesel, heating, parallel market)",2023-08-15,12250.0
27590,"Fuel (diesel, heating, parallel market)",2023-09-15,14725.000192
27591,"Fuel (diesel, heating, parallel market)",2023-10-15,14274.193526
27592,"Fuel (diesel, heating, parallel market)",2023-11-15,14691.666765
27593,"Fuel (diesel, heating, parallel market)",2023-12-15,14951.612946
27594,"Fuel (diesel, heating, parallel market)",2024-01-15,15000.0
27595,"Fuel (diesel, heating, parallel market)",2024-02-15,14758.620623
27596,"Fuel (diesel, heating, parallel market)",2024-03-15,15000.0
27597,"Fuel (diesel, heating, parallel market)",2024-04-15,15000.0
27598,"Fuel (diesel, heating, parallel market)",2024-05-15,15322.580426
27599,"Fuel (diesel, heating, parallel market)",2024-06-15,17466.666697
27600,"Fuel (diesel, heating, parallel market)",2024-07-15,16177.41942
27601,"Fuel (diesel, heating, parallel market)",2024-08-15,15516.129134
27602,"Fuel (diesel, heating, parallel market)",2024-09-15,15000.0
27603,"Fuel (diesel, heating, parallel market)",2024-10-15,19290.323061
27604,"Fuel (diesel, heating, parallel market)",2024-11-15,20199.999859
27605,"Fuel (diesel, heating, parallel market)",2024-12-15,21590.909163
27606,"Fuel (diesel, heating, parallel market)",2025-01-15,15076.923284
27607,"Fuel (diesel, heating, parallel market)",2025-02-15,14000.0
27608,"Fuel (diesel, heating, parallel market)",2025-03-15,20281.0293
27609,"Fuel (diesel, heating, parallel market)",2025-04-15,20668.9336
27610,"Fuel (diesel, heating, parallel market)",2025-05-15,21058.418
27611,"Fuel (diesel, heating, parallel market)",2025-06-15,21448.082
27612,"Fuel (diesel, transport, parallel market)",2023-01-15,10000.0
27613,"Fuel (diesel, transport, parallel market)",2023-02-15,7702.898578
27614,"Fuel (diesel, transport, parallel market)",2023-03-15,7500.0
27615,"Fuel (diesel, transport, parallel market)",2023-04-15,7500.0
27616,"Fuel (diesel, transport, parallel market)",2023-06-15,7500.0
27617,"Fuel (diesel, transport, parallel market)",2023-07-15,7892.483855
27618,"Fuel (diesel, transport, parallel market)",2023-08-15,12048.645316
27619,"Fuel (diesel, transport, parallel market)",2023-09-15,15167.0
27620,"Fuel (diesel, transport, parallel market)",2023-10-15,15167.0
27621,"Fuel (diesel, transport, parallel market)",2023-11-15,14780.000044
27622,"Fuel (diesel, transport, parallel market)",2023-12-15,14951.612946
27623,"Fuel (diesel, transport, parallel market)",2024-01-15,15000.0
27624,"Fuel (diesel, transport, parallel market)",2024-02-15,14758.620623
27625,"Fuel (diesel, transport, parallel market)",2024-03-15,15000.0
27626,"Fuel (diesel, transport, parallel market)",2024-04-15,15000.0
27627,"Fuel (diesel, transport, parallel market)",2024-05-15,15322.580426
27628,"Fuel (diesel, transport, parallel market)",2024-06-15,17466.666697
27629,"Fuel (diesel, transport, parallel market)",2024-07-15,16177.41942
27630,"Fuel (diesel, transport, parallel market)",2024-08-15,15516.129134
27631,"Fuel (diesel, transport, parallel market)",2024-09-15,15000.0
27632,"Fuel (diesel, transport, parallel market)",2024-10-15,19290.323061
27633,"Fuel (diesel, transport, parallel market)",2024-11-15,20199.999859
27634,"Fuel (diesel, transport, parallel market)",2024-12-15,21590.909163
27635,"Fuel (diesel, transport, parallel market)",2025-01-15,15076.923284
27636,"Fuel (diesel, transport, parallel market)",2025-02-15,14000.0
27637,"Fuel (diesel, transport, parallel market)",2025-03-15,20487.4902
27638,"Fuel (diesel, transport, parallel market)",2025-04-15,20792.7949
27639,"Fuel (diesel, transport, parallel market)",2025-05-15,21110.1309
27640,"Fuel (diesel, transport, parallel market)",2025-06-15,21436.9531
27641,Fuel (diesel),2023-01-15,750.0
27642,Fuel (diesel),2023-02-15,750.0
27643,Fuel (diesel),2023-03-15,750.0
27644,Fuel (diesel),2023-04-15,750.0
27645,Fuel (diesel),2023-05-15,750.0
27646,Fuel (diesel),2023-06-15,750.0
27647,Fuel (diesel),2023-07-15,750.0
27648,Fuel (diesel),2023-08-15,1322.916697
27649,Fuel (diesel),2023-09-15,2000.0
27650,Fuel (diesel),2023-10-15,2000.0
27651,Fuel (diesel),2023-11-15,2060.000004
27652,Fuel (diesel),2023-12-15,2280.645178
27653,Fuel (diesel),2024-01-15,4507.894895
27654,Fuel (diesel),2024-02-15,2424.137937
27655,Fuel (diesel),2024-03-15,2390.322589
27656,Fuel (diesel),2024-04-15,2346.666669
27657,Fuel (diesel),2024-05-15,2467.741957
27658,Fuel (diesel),2024-06-15,2500.0
27659,Fuel (diesel),2024-07-15,2500.0
27660,Fuel (diesel),2024-08-15,2500.0
27661,Fuel (diesel),2024-09-15,2500.0
27662,Fuel (diesel),2024-10-15,4516.12936
27663,Fuel (diesel),2024-11-15,5380.000014
27664,Fuel (diesel),2024-12-15,7568.181912
27665,Fuel (diesel),2025-01-15,13942.307873
27666,Fuel (diesel),2025-02-15,13000.0
27667,Fuel (diesel),2025-03-15,9580.459
27668,Fuel (diesel),2025-04-15,10500.8711
27669,Fuel (diesel),2025-05-15,11028.0596
27670,Fuel (diesel),2025-06-15,11732.1357
27730,Oil,2023-01-15,17500.0
27731,Oil,2023-02-15,19666.6667
27732,Oil,2023-03-15,19666.946241
27733,Oil,2023-04-15,19667.0
27734,Oil,2023-06-15,20474.359163
27735,Oil,2023-07-15,19064.505139
27736,Oil,2023-08-15,25623.322609
27737,Oil,2023-09-15,27333.0
27738,Oil,2023-10-15,27333.0
27739,Oil,2023-11-15,24746.667719
27740,Oil,2023-12-15,24376.419391
27741,Oil,2024-01-15,25114.157666
27742,Oil,2024-02-15,27356.44842
27743,Oil,2024-03-15,24989.354773
27744,Oil,2024-04-15,24099.998984
27745,Oil,2024-05-15,24053.762866
27746,Oil,2024-06-15,23922.222994
27747,Oil,2024-07-15,24000.0
27748,Oil,2024-08-15,24000.0
27749,Oil,2024-09-15,24000.0
27750,Oil,2024-10-15,27306.452442
27751,Oil,2024-11-15,28133.334806
27752,Oil,2024-12-15,25530.301736
27753,Oil,2025-01-15,19500.001378
27754,Oil,2025-02-15,18333.33
27755,Oil,2025-03-15,27502.9316
27756,Oil,2025-04-15,27850.0117
27757,Oil,2025-05-15,27908.541
27758,Oil,2025-06-15,27925.0
27759,"Fuel (diesel, heating, parallel market)",2023-01-15,10000.0
27760,"Fuel (diesel, heating, parallel market)",2023-02-15,7500.0
27761,"Fuel (diesel, heating, parallel market)",2023-03-15,7500.0
27762,"Fuel (diesel, heating, parallel market)",2023-04-15,7500.0
27763,"Fuel (diesel, heating, parallel market)",2023-05-15,7000.0
27764,"Fuel (diesel, heating, parallel market)",2023-06-15,7000.0
27765,"Fuel (diesel, heating, parallel market)",2023-07-15,8072.580579
27766,"Fuel (diesel, heating, parallel market)",2023-08-15,12250.0
27767,"Fuel (diesel, heating, parallel market)",2023-09-15,14725.000192
27768,"Fuel (diesel, heating, parallel market)",2023-10-15,14274.193526
27769,"Fuel (diesel, heating, parallel market)",2023-11-15,14208.33342
27770,"Fuel (diesel, heating, parallel market)",2023-12-15,13725.806473
27771,"Fuel (diesel, heating, parallel market)",2024-01-15,13315.789459
27772,"Fuel (diesel, heating, parallel market)",2024-02-15,13500.0
27773,"Fuel (diesel, heating, parallel market)",2024-03-15,13612.903236
27774,"Fuel (diesel, heating, parallel market)",2024-04-15,13500.0
27775,"Fuel (diesel, heating, parallel market)",2024-05-15,13806.451631
27776,"Fuel (diesel, heating, parallel market)",2024-06-15,16333.333488
27777,"Fuel (diesel, heating, parallel market)",2024-07-15,16064.516183
27778,"Fuel (diesel, heating, parallel market)",2024-08-15,15822.580652
27779,"Fuel (diesel, heating, parallel market)",2024-09-15,16149.999976
27780,"Fuel (diesel, heating, parallel market)",2024-10-15,19177.419799
27781,"Fuel (diesel, heating, parallel market)",2024-11-15,19250.000175
27782,"Fuel (diesel, heating, parallel market)",2024-12-15,20090.909163
27783,"Fuel (diesel, heating, parallel market)",2025-01-15,12134.61541
27784,"Fuel (diesel, heating, parallel market)",2025-02-15,12000.0
27785,"Fuel (diesel, heating, parallel market)",2025-03-15,19367.8555
27786,"Fuel (diesel, heating, parallel market)",2025-04-15,19562.2813
27787,"Fuel (diesel, heating, parallel market)",2025-05-15,19807.6016
27788,"Fuel (diesel, heating, parallel market)",2025-06-15,20090.8535
27789,"Fuel (diesel, transport, parallel market)",2023-01-15,10000.0
27790,"Fuel (diesel, transport, parallel market)",2023-02-15,7702.898578
27791,"Fuel (diesel, transport, parallel market)",2023-03-15,7500.0
27792,"Fuel (diesel, transport, parallel market)",2023-04-15,7500.0
27793,"Fuel (diesel, transport, parallel market)",2023-06-15,11826.919582
27794,"Fuel (diesel, transport, parallel market)",2023-07-15,9276.353482
27795,"Fuel (diesel, transport, parallel market)",2023-08-15,11349.451564
27796,"Fuel (diesel, transport, parallel market)",2023-09-15,15000.0
27797,"Fuel (diesel, transport, parallel market)",2023-10-15,15000.0
27798,"Fuel (diesel, transport, parallel market)",2023-11-15,14200.000112
27799,"Fuel (diesel, transport, parallel market)",2023-12-15,13725.806473
27800,"Fuel (diesel, transport, parallel market)",2024-01-15,13776.315811
27801,"Fuel (diesel, transport, parallel market)",2024-02-15,13500.0
27802,"Fuel (diesel, transport, parallel market)",2024-03-15,13612.903236
27803,"Fuel (diesel, transport, parallel market)",2024-04-15,13500.0
27804,"Fuel (diesel, transport, parallel market)",2024-05-15,13806.451631
27805,"Fuel (diesel, transport, parallel market)",2024-06-15,16333.333488
27806,"Fuel (diesel, transport, parallel market)",2024-07-15,16064.516183
27807,"Fuel (diesel, transport, parallel market)",2024-08-15,15822.580652
27808,"Fuel (diesel, transport, parallel market)",2024-09-15,16149.999976
27809,"Fuel (diesel, transport, parallel market)",2024-10-15,19177.419799
27810,"Fuel (diesel, transport, parallel market)",2024-11-15,19250.000175
27811,"Fuel (diesel, transport, parallel market)",2024-12-15,20090.909163
27812,"Fuel (diesel, transport, parallel market)",2025-01-15,12673.077052
27813,"Fuel (diesel, transport, parallel market)",2025-02-15,12000.0
27814,"Fuel (diesel, transport, parallel market)",2025-03-15,20719.1523
27815,"Fuel (diesel, transport, parallel market)",2025-04-15,20710.5098
27816,"Fuel (diesel, transport, parallel market)",2025-05-15,20309.8965
27817,"Fuel (diesel, transport, parallel market)",2025-06-15,20611.0742
27818,Fuel (diesel),2023-01-15,750.0
27819,Fuel (diesel),2023-02-15,750.0
27820,Fuel (diesel),2023-03-15,750.0
27821,Fuel (diesel),2023-04-15,750.0
27822,Fuel (diesel),2023-05-15,750.0
27823,Fuel (diesel),2023-06-15,750.0
27824,Fuel (diesel),2023-07-15,750.0
27825,Fuel (diesel),2023-08-15,1322.916697
27826,Fuel (diesel),2023-09-15,2000.0
27827,Fuel (diesel),2023-10-15,2000.0
27828,Fuel (diesel),2023-11-15,2180.000014
27829,Fuel (diesel),2023-12-15,2300.0
27830,Fuel (diesel),2024-01-15,4455.263328
27831,Fuel (diesel),2024-02-15,2300.0
27832,Fuel (diesel),2024-03-15,2300.0
27833,Fuel (diesel),2024-04-15,2300.0
27834,Fuel (diesel),2024-05-15,2300.0
27835,Fuel (diesel),2024-06-15,2229.999995
27836,Fuel (diesel),2024-07-15,2200.0
27837,Fuel (diesel),2024-08-15,2200.0
27838,Fuel (diesel),2024-09-15,2273.333334
27839,Fuel (diesel),2024-10-15,4477.419708
27840,Fuel (diesel),2024-11-15,5270.000021
27841,Fuel (diesel),2024-12-15,6795.454613
27842,Fuel (diesel),2025-01-15,13038.461642
27843,Fuel (diesel),2025-02-15,12500.0
27844,Fuel (diesel),2025-03-15,7735.6572
27845,Fuel (diesel),2025-04-15,7992.1045
27846,Fuel (diesel),2025-05-15,8069.7632
27847,Fuel (diesel),2025-06-15,8227.4248
27907,Oil,2023-01-15,17566.6666
27908,Oil,2023-02-15,19666.6667
27909,Oil,2023-03-15,19666.946241
27910,Oil,2023-04-15,19667.0
27911,Oil,2023-06-15,20474.359163
27912,Oil,2023-07-15,18817.214837
27913,Oil,2023-08-15,24967.838656
27914,Oil,2023-09-15,28233.00007
27915,Oil,2023-10-15,28333.0
27916,Oil,2023-11-15,23640.000022
27917,Oil,2023-12-15,24629.032367
27918,Oil,2024-01-15,25864.244818
27919,Oil,2024-02-15,25999.965356
27920,Oil,2024-03-15,24284.645092
27921,Oil,2024-04-15,23805.553987
27922,Oil,2024-05-15,23704.299044
27923,Oil,2024-06-15,23294.444997
27924,Oil,2024-07-15,23376.347133
27925,Oil,2024-08-15,25118.281038
27926,Oil,2024-09-15,24927.776911
27927,Oil,2024-10-15,27387.096318
27928,Oil,2024-11-15,27561.110251
27929,Oil,2024-12-15,26886.363585
27930,Oil,2025-01-15,19487.179196
27931,Oil,2025-02-15,19666.67
27932,Oil,2025-03-15,2409.1414
27933,Oil,2025-04-15,7348.6318
27934,Oil,2025-05-15,13011.8662
27935,Oil,2025-06-15,18758.7773
27936,"Fuel (diesel, heating, parallel market)",2023-01-15,10500.0
27937,"Fuel (diesel, heating, parallel market)",2023-02-15,8500.0
27938,"Fuel (diesel, heating, parallel market)",2023-03-15,8290.322553
27939,"Fuel (diesel, heating, parallel market)",2023-04-15,8250.0
27940,"Fuel (diesel, heating, parallel market)",2023-05-15,7000.0
27941,"Fuel (diesel, heating, parallel market)",2023-06-15,7000.0
27942,"Fuel (diesel, heating, parallel market)",2023-07-15,7596.774106
27943,"Fuel (diesel, heating, parallel market)",2023-08-15,11500.0
27944,"Fuel (diesel, heating, parallel market)",2023-09-15,14650.000245
27945,"Fuel (diesel, heating, parallel market)",2023-10-15,15000.0
27946,"Fuel (diesel, heating, parallel market)",2023-11-15,14166.666549
27947,"Fuel (diesel, heating, parallel market)",2023-12-15,14000.0
27948,"Fuel (diesel, heating, parallel market)",2024-01-15,14000.0
27949,"Fuel (diesel, heating, parallel market)",2024-02-15,14000.0
27950,"Fuel (diesel, heating, parallel market)",2024-03-15,14000.0
27951,"Fuel (diesel, heating, parallel market)",2024-04-15,14000.0
27952,"Fuel (diesel, heating, parallel market)",2024-05-15,14000.0
27953,"Fuel (diesel, heating, parallel market)",2024-06-15,13066.666604
27954,"Fuel (diesel, heating, parallel market)",2024-07-15,16000.0
27955,"Fuel (diesel, heating, parallel market)",2024-08-15,16000.0
27956,"Fuel (diesel, heating, parallel market)",2024-09-15,16533.333302
27957,"Fuel (diesel, heating, parallel market)",2024-10-15,18000.0
27958,"Fuel (diesel, heating, parallel market)",2024-11-15,19333.333333
27959,"Fuel (diesel, heating, parallel market)",2024-12-15,22333.333488
27960,"Fuel (diesel, heating, parallel market)",2025-01-15,19444.6875
27961,"Fuel (diesel, heating, parallel market)",2025-02-15,16865.7441
27962,"Fuel (diesel, heating, parallel market)",2025-03-15,15408.6182
27963,"Fuel (diesel, heating, parallel market)",2025-04-15,20663.6797
27964,"Fuel (diesel, heating, parallel market)",2025-05-15,15513.5586
27965,"Fuel (diesel, heating, parallel market)",2025-06-15,13722.1895
27966,"Fuel (diesel, transport, parallel market)",2023-01-15,9500.0
27967,"Fuel (diesel, transport, parallel market)",2023-02-15,8456.521778
27968,"Fuel (diesel, transport, parallel market)",2023-03-15,8306.451631
27969,"Fuel (diesel, transport, parallel market)",2023-04-15,8500.0
27970,"Fuel (diesel, transport, parallel market)",2023-06-15,7000.0
27971,"Fuel (diesel, transport, parallel market)",2023-07-15,7483.870982
27972,"Fuel (diesel, transport, parallel market)",2023-08-15,10612.903036
27973,"Fuel (diesel, transport, parallel market)",2023-09-15,16000.0
27974,"Fuel (diesel, transport, parallel market)",2023-10-15,16000.0
27975,"Fuel (diesel, transport, parallel market)",2023-11-15,13719.999955
27976,"Fuel (diesel, transport, parallel market)",2023-12-15,14000.0
27977,"Fuel (diesel, transport, parallel market)",2024-01-15,14000.0
27978,"Fuel (diesel, transport, parallel market)",2024-02-15,14000.0
27979,"Fuel (diesel, transport, parallel market)",2024-03-15,14000.0
27980,"Fuel (diesel, transport, parallel market)",2024-04-15,14000.0
27981,"Fuel (diesel, transport, parallel market)",2024-05-15,14000.0
27982,"Fuel (diesel, transport, parallel market)",2024-06-15,13299.999953
27983,"Fuel (diesel, transport, parallel market)",2024-07-15,16000.0
27984,"Fuel (diesel, transport, parallel market)",2024-08-15,16000.0
27985,"Fuel (diesel, transport, parallel market)",2024-09-15,16533.333302
27986,"Fuel (diesel, transport, parallel market)",2024-10-15,18000.0
27987,"Fuel (diesel, transport, parallel market)",2024-11-15,19333.333333
27988,"Fuel (diesel, transport, parallel market)",2024-12-15,22333.333488
27989,"Fuel (diesel, transport, parallel market)",2025-01-15,20755.8203
27990,"Fuel (diesel, transport, parallel market)",2025-02-15,19459.0059
27991,"Fuel (diesel, transport, parallel market)",2025-03-15,20357.7832
27992,"Fuel (diesel, transport, parallel market)",2025-04-15,24414.1406
27993,"Fuel (diesel, transport, parallel market)",2025-05-15,22576.7539
27994,"Fuel (diesel, transport, parallel market)",2025-06-15,18932.0898
27995,Fuel (diesel),2023-01-15,750.0
27996,Fuel (diesel),2023-02-15,750.0
27997,Fuel (diesel),2023-03-15,750.0
27998,Fuel (diesel),2023-04-15,750.0
27999,Fuel (diesel),2023-05-15,750.0
28000,Fuel (diesel),2023-06-15,750.0
28001,Fuel (diesel),2023-07-15,750.0
28002,Fuel (diesel),2023-08-15,958.333211
28003,Fuel (diesel),2023-09-15,2000.0
28004,Fuel (diesel),2023-10-15,2000.0
28005,Fuel (diesel),2023-11-15,2000.0
28006,Fuel (diesel),2023-12-15,2045.161294
28007,Fuel (diesel),2024-01-15,4292.105436
28008,Fuel (diesel),2024-02-15,2272.413813
28009,Fuel (diesel),2024-03-15,2300.0
28010,Fuel (diesel),2024-04-15,2300.0
28011,Fuel (diesel),2024-05-15,2300.0
28012,Fuel (diesel),2024-06-15,2300.0
28013,Fuel (diesel),2024-07-15,2300.0
28014,Fuel (diesel),2024-08-15,2300.0
28015,Fuel (diesel),2024-09-15,2300.0
28016,Fuel (diesel),2024-10-15,4638.710057
28017,Fuel (diesel),2024-11-15,5200.0
28018,Fuel (diesel),2024-12-15,8636.363792
28019,Fuel (diesel),2025-01-15,13215.384656
28020,Fuel (diesel),2025-02-15,13000.0
28021,Fuel (diesel),2025-03-15,10154.4541
28022,Fuel (diesel),2025-04-15,11496.8789
28023,Fuel (diesel),2025-05-15,11815.0898
28024,Fuel (diesel),2025-06-15,12832.9043
28084,Oil,2023-01-15,17500.0
28085,Oil,2023-02-15,18318.840498
28086,Oil,2023-03-15,18576.344051
28087,Oil,2023-04-15,18000.0
28088,Oil,2023-06-15,15519.230948
28089,Oil,2023-07-15,16810.752635
